Date,OFZ_26211
2020-01-13,1040.71
2020-01-14,1040.89
2020-01-15,1038.77
2020-01-16,1039.85
2020-01-17,1039.6
2020-01-20,1042.01
2020-01-21,1041.47
2020-01-22,1040.99
2020-01-23,1041.0
2020-01-24,1042.0
2020-01-27,1040.1
2020-01-28,1038.07
2020-01-29,1040.5
2020-01-30,1040.3
2020-01-31,1039.97
2020-02-03,1039.99
2020-02-04,1039.98
2020-02-05,1039.99
2020-02-06,1039.22
2020-02-07,1040.48
2020-02-10,1040.32
2020-02-11,1040.49
2020-02-12,1041.02
2020-02-13,1040.43
2020-02-14,1041.49
2020-02-17,1041.1
2020-02-18,1041.97
2020-02-19,1042.43
2020-02-20,1042.98
2020-02-21,1042.25
2020-02-25,1040.72
2020-02-26,1040.03
2020-02-27,1038.97
2020-02-28,1033.48
2020-03-02,1032.75
2020-03-03,1037.5
2020-03-04,1038.64
2020-03-05,1037.95
2020-03-06,1033.9
2020-03-10,1017.45
2020-03-11,1012.97
2020-03-12,993.5
2020-03-13,999.99
2020-03-16,993.15
2020-03-17,992.53
2020-03-18,982.24
2020-03-19,991.81
2020-03-20,1004.64
2020-03-23,1008.05
2020-03-24,1011.34
2020-03-25,1010.0
2020-03-26,1011.97
2020-03-27,1013.94
2020-03-30,1011.0
2020-03-31,1017.0
2020-04-01,1017.49
2020-04-02,1015.76
2020-04-03,1017.28
2020-04-06,1021.0
2020-04-07,1022.66
2020-04-08,1022.99
2020-04-09,1024.27
2020-04-10,1024.98
2020-04-13,1024.39
2020-04-14,1024.57
2020-04-15,1023.3
2020-04-16,1027.53
2020-04-17,1036.55
2020-04-20,1037.77
2020-04-21,1034.36
2020-04-22,1037.39
2020-04-23,1039.95
2020-04-24,1039.52
2020-04-27,1040.0
2020-04-28,1040.95
2020-04-29,1042.49
2020-04-30,1042.0
2020-05-04,1041.48
2020-05-05,1042.79
2020-05-06,1043.09
2020-05-07,1042.65
2020-05-08,1048.24
2020-05-12,1051.98
2020-05-13,1051.2
2020-05-14,1052.72
2020-05-15,1057.0
2020-05-18,1058.99
2020-05-19,1058.98
2020-05-20,1058.45
2020-05-21,1058.15
2020-05-22,1057.95
2020-05-25,1058.9
2020-05-26,1057.2
2020-05-27,1057.48
2020-05-28,1057.48
2020-05-29,1056.99
2020-06-01,1057.67
2020-06-02,1056.65
2020-06-03,1057.48
2020-06-04,1056.39
2020-06-05,1056.0
2020-06-08,1055.13
2020-06-09,1055.99
2020-06-10,1056.92
2020-06-11,1055.44
2020-06-15,1055.54
2020-06-16,1058.8
2020-06-17,1059.99
2020-06-18,1059.98
2020-06-19,1060.72
2020-06-22,1060.98
2020-06-23,1061.1
2020-06-25,1059.69
2020-06-26,1058.99
2020-06-29,1060.0
2020-06-30,1055.05
2020-07-02,1058.4
2020-07-03,1055.25
2020-07-06,1057.0
2020-07-07,1059.0
2020-07-08,1058.96
2020-07-09,1059.12
2020-07-10,1059.48
2020-07-13,1059.52
2020-07-14,1059.83
2020-07-15,1060.88
2020-07-16,1060.6
2020-07-17,1060.95
2020-07-20,1060.53
2020-07-21,1060.19
2020-07-22,1060.26
2020-07-23,1060.74
2020-07-24,1060.47
2020-07-27,1060.6
2020-07-28,1059.12
2020-07-29,1058.05
2020-07-30,1057.9
2020-07-31,1057.72
2020-08-03,1058.48
2020-08-04,1058.39
2020-08-05,1058.14
2020-08-06,1058.66
2020-08-07,1057.78
2020-08-10,1055.9
2020-08-11,1057.25
2020-08-12,1058.55
2020-08-13,1056.99
2020-08-14,1055.42
2020-08-17,1052.63
2020-08-18,1054.01
2020-08-19,1052.99
2020-08-20,1054.11
2020-08-21,1052.67
2020-08-24,1053.94
2020-08-25,1053.42
2020-08-26,1054.0
2020-08-27,1054.2
2020-08-28,1053.99
2020-08-31,1055.0
2020-09-01,1055.3
2020-09-02,1053.62
2020-09-03,1053.0
2020-09-04,1054.49
2020-09-07,1055.26
2020-09-08,1052.52
2020-09-09,1053.0
2020-09-10,1054.99
2020-09-11,1054.07
2020-09-14,1052.8
2020-09-15,1052.91
2020-09-16,1053.0
2020-09-17,1052.03
2020-09-18,1052.51
2020-09-21,1051.95
2020-09-22,1051.99
2020-09-23,1051.4
2020-09-24,1049.41
2020-09-25,1049.57
2020-09-28,1049.78
2020-09-29,1050.48
2020-09-30,1052.15
2020-10-01,1050.78
2020-10-02,1049.99
2020-10-05,1050.01
2020-10-06,1050.23
2020-10-07,1050.89
2020-10-08,1051.09
2020-10-09,1051.6
2020-10-12,1051.31
2020-10-13,1051.53
2020-10-14,1051.53
2020-10-15,1051.95
2020-10-16,1052.6
2020-10-19,1052.64
2020-10-20,1052.61
2020-10-21,1052.3
2020-10-22,1052.0
2020-10-23,1051.99
2020-10-26,1052.04
2020-10-27,1051.58
2020-10-28,1050.45
2020-10-29,1050.62
2020-10-30,1049.24
2020-11-02,1048.63
2020-11-03,1049.69
2020-11-05,1051.46
2020-11-06,1051.5
2020-11-09,1052.0
2020-11-10,1052.87
2020-11-11,1052.7
2020-11-12,1051.97
2020-11-13,1051.1
2020-11-16,1052.19
2020-11-17,1051.86
2020-11-18,1051.91
2020-11-19,1051.44
2020-11-20,1051.52
2020-11-23,1051.36
2020-11-24,1050.66
2020-11-25,1050.59
2020-11-26,1051.19
2020-11-27,1051.02
2020-11-30,1051.21
2020-12-01,1050.26
2020-12-02,1050.43
2020-12-03,1049.94
2020-12-04,1049.75
2020-12-07,1050.15
2020-12-08,1049.65
2020-12-09,1050.01
2020-12-10,1049.64
2020-12-11,1049.99
2020-12-14,1050.22
2020-12-15,1049.84
2020-12-16,1049.83
2020-12-17,1049.15
2020-12-18,1049.4
2020-12-21,1048.6
2020-12-22,1048.06
2020-12-23,1047.44
2020-12-24,1048.6
2020-12-25,1048.65
2020-12-28,1049.49
2020-12-29,1049.05
2020-12-30,1050.9
2021-01-04,1051.84
2021-01-05,1052.38
2021-01-06,1052.47
2021-01-08,1051.69
2021-01-11,1050.11
2021-01-12,1048.04
2021-01-13,1047.15
2021-01-14,1047.8
2021-01-15,1047.2
2021-01-18,1046.79
2021-01-19,1046.92
2021-01-20,1046.64
2021-01-21,1046.2
2021-01-22,1045.61
2021-01-25,1045.8
2021-01-26,1045.67
2021-01-27,1043.78
2021-01-28,1044.79
2021-01-29,1043.33
2021-02-01,1044.6
2021-02-02,1044.68
2021-02-03,1044.05
2021-02-04,1044.4
2021-02-05,1044.68
2021-02-08,1044.67
2021-02-09,1044.4
2021-02-10,1042.51
2021-02-11,1041.03
2021-02-12,1038.5
2021-02-15,1037.85
2021-02-16,1036.28
2021-02-17,1035.93
2021-02-18,1036.27
2021-02-19,1037.19
2021-02-20,1037.0
2021-02-22,1035.51
2021-02-24,1035.96
2021-02-25,1036.01
2021-02-26,1035.63
2021-03-01,1034.89
2021-03-02,1034.89
2021-03-03,1034.83
2021-03-04,1035.08
2021-03-05,1034.03
2021-03-09,1034.55
2021-03-10,1033.7
2021-03-11,1032.06
2021-03-12,1030.48
2021-03-15,1028.4
2021-03-16,1029.44
2021-03-17,1028.85
2021-03-18,1027.49
2021-03-19,1027.04
2021-03-22,1024.5
2021-03-23,1020.97
2021-03-24,1021.98
2021-03-25,1024.23
2021-03-26,1025.2
2021-03-29,1025.17
2021-03-30,1024.46
2021-03-31,1024.43
2021-04-01,1024.45
2021-04-02,1024.84
2021-04-05,1025.33
2021-04-06,1024.0
2021-04-07,1023.16
2021-04-08,1022.56
2021-04-09,1022.12
2021-04-12,1022.93
2021-04-13,1021.65
2021-04-14,1025.47
2021-04-15,1024.0
2021-04-16,1025.98
2021-04-19,1025.09
2021-04-20,1024.8
2021-04-21,1024.52
2021-04-22,1023.92
2021-04-23,1021.85
2021-04-26,1021.1
2021-04-27,1021.5
2021-04-28,1021.79
2021-04-29,1022.77
2021-04-30,1022.21
2021-05-04,1022.56
2021-05-05,1021.64
2021-05-06,1022.8
2021-05-07,1022.5
2021-05-10,1022.5
2021-05-11,1020.94
2021-05-12,1021.77
2021-05-13,1020.91
2021-05-14,1021.43
2021-05-17,1021.16
2021-05-18,1020.0
2021-05-19,1019.3
2021-05-20,1019.2
2021-05-21,1019.69
2021-05-24,1018.6
2021-05-25,1018.31
2021-05-26,1018.57
2021-05-27,1018.97
2021-05-28,1017.39
2021-05-31,1016.9
2021-06-01,1015.83
2021-06-02,1015.47
2021-06-03,1015.15
2021-06-04,1013.58
2021-06-07,1013.2
2021-06-08,1012.32
2021-06-09,1012.4
2021-06-10,1011.87
2021-06-11,1011.83
2021-06-14,1012.93
2021-06-15,1010.47
2021-06-16,1009.3
2021-06-17,1008.97
2021-06-18,1009.96
2021-06-21,1009.29
2021-06-22,1009.19
2021-06-23,1010.19
2021-06-24,1010.39
2021-06-25,1009.99
2021-06-28,1008.34
2021-06-29,1007.25
2021-06-30,1007.0
2021-07-01,1006.98
2021-07-02,1005.39
2021-07-05,1005.99
2021-07-06,1006.31
2021-07-07,1006.38
2021-07-08,1006.18
2021-07-09,1005.51
2021-07-12,1005.12
2021-07-13,1004.37
2021-07-14,1005.24
2021-07-15,1004.61
2021-07-16,1005.78
2021-07-19,1005.08
2021-07-20,1005.31
2021-07-21,1006.18
2021-07-22,1007.18
2021-07-23,1006.72
2021-07-26,1006.11
2021-07-27,1005.8
2021-07-28,1006.6
2021-07-29,1006.19
2021-07-30,1006.39
2021-08-02,1006.0
2021-08-03,1004.99
2021-08-04,1005.25
2021-08-05,1005.38
2021-08-06,1005.86
2021-08-09,1006.24
2021-08-10,1005.41
2021-08-11,1006.34
2021-08-12,1006.14
2021-08-13,1006.0
2021-08-16,1005.68
2021-08-17,1005.85
2021-08-18,1006.0
2021-08-19,1006.48
2021-08-20,1006.32
2021-08-23,1006.59
2021-08-24,1006.58
2021-08-25,1005.78
2021-08-26,1005.19
2021-08-27,1005.85
2021-08-30,1005.45
2021-08-31,1005.48
2021-09-01,1004.15
2021-09-02,1003.8
2021-09-03,1003.95
2021-09-06,1003.99
2021-09-07,1002.77
2021-09-08,1002.83
2021-09-09,1002.0
2021-09-10,1003.0
2021-09-13,1003.2
2021-09-14,1002.67
2021-09-15,1002.05
2021-09-16,1001.51
2021-09-17,1001.51
2021-09-20,1001.5
2021-09-21,1001.48
2021-09-22,1000.7
2021-09-23,1000.0
2021-09-24,999.58
2021-09-27,1000.84
2021-09-28,1000.97
2021-09-29,999.0
2021-09-30,999.6
2021-10-01,999.79
2021-10-04,997.51
2021-10-05,996.82
2021-10-06,997.2
2021-10-07,995.99
2021-10-08,997.5
2021-10-11,997.72
2021-10-12,996.51
2021-10-13,997.0
2021-10-14,997.98
2021-10-15,997.97
2021-10-18,997.0
2021-10-19,998.01
2021-10-20,996.5
2021-10-21,996.28
2021-10-22,993.92
2021-10-25,990.18
2021-10-26,989.49
2021-10-27,989.1
2021-10-28,987.0
2021-10-29,987.81
2021-11-01,986.65
2021-11-02,986.77
2021-11-03,985.5
2021-11-05,985.75
2021-11-08,985.54
2021-11-09,987.0
2021-11-10,988.1
2021-11-11,987.53
2021-11-12,988.58
2021-11-15,986.95
2021-11-16,986.37
2021-11-17,986.97
2021-11-18,985.64
2021-11-19,984.95
2021-11-22,983.09
2021-11-23,983.09
2021-11-24,983.45
2021-11-25,985.08
2021-11-26,984.0
2021-11-29,985.73
2021-11-30,985.93
2021-12-01,985.65
2021-12-02,985.31
2021-12-03,985.91
2021-12-06,985.4
2021-12-07,985.0
2021-12-08,984.52
2021-12-09,986.02
2021-12-10,985.83
2021-12-13,986.72
2021-12-14,985.01
2021-12-15,985.98
2021-12-16,988.18
2021-12-17,988.0
2021-12-20,989.01
2021-12-21,990.85
2021-12-22,990.12
2021-12-23,991.07
2021-12-24,990.05
2021-12-27,990.1
2021-12-28,990.0
2021-12-29,989.14
2021-12-30,991.0
