Date,IMOEX
2019-10-08,2707.889892578125
2019-10-09,2713.02001953125
2019-10-10,2721.510009765625
2019-10-11,2708.070068359375
2019-10-14,2697.4599609375
2019-10-15,2715.260009765625
2019-10-16,2744.35009765625
2019-10-17,2748.639892578125
2019-10-18,2752.909912109375
2019-10-21,2761.14990234375
2019-10-22,2802.22998046875
2019-10-23,2821.580078125
2019-10-24,2877.050048828125
2019-10-25,2873.409912109375
2019-10-28,2856.909912109375
2019-10-29,2886.47998046875
2019-10-30,2911.14990234375
2019-10-31,2893.97998046875
2019-11-01,2930.39990234375
2019-11-05,2949.550048828125
2019-11-06,2980.840087890625
2019-11-07,3008.5400390625
2019-11-08,2973.18994140625
2019-11-11,2961.4599609375
2019-11-12,2951.159912109375
2019-11-13,2933.889892578125
2019-11-14,2922.449951171875
2019-11-15,2934.820068359375
2019-11-18,2924.47998046875
2019-11-19,2941.68994140625
2019-11-20,2936.469970703125
2019-11-21,2942.60009765625
2019-11-22,2947.679931640625
2019-11-25,2955.320068359375
2019-11-26,2930.6201171875
2019-11-27,2929.050048828125
2019-11-28,2927.570068359375
2019-11-29,2935.3701171875
2019-12-02,2921.179931640625
2019-12-03,2883.47998046875
2019-12-04,2900.659912109375
2019-12-05,2899.2900390625
2019-12-06,2928.760009765625
2019-12-09,2945.030029296875
2019-12-10,2932.39990234375
2019-12-11,2954.39990234375
2019-12-12,2982.860107421875
2019-12-13,2996.6298828125
2019-12-16,3006.159912109375
2019-12-17,3013.2900390625
2019-12-18,3023.919921875
2019-12-19,3008.389892578125
2019-12-20,3015.929931640625
2019-12-23,3033.81005859375
2019-12-24,3030.590087890625
2019-12-26,3031.669921875
2019-12-27,3050.469970703125
2019-12-30,3045.8701171875
2020-01-03,3076.3701171875
2020-01-06,3078.8701171875
2020-01-08,3110.06005859375
2020-01-09,3118.080078125
2020-01-10,3123.659912109375
2020-01-13,3151.68994140625
2020-01-14,3129.77001953125
2020-01-15,3132.6298828125
2020-01-16,3157.22998046875
2020-01-17,3196.8798828125
2020-01-20,3219.919921875
2020-01-21,3209.219970703125
2020-01-22,3174.6201171875
2020-01-23,3141.199951171875
2020-01-24,3146.199951171875
2020-01-27,3085.159912109375
2020-01-28,3113.10009765625
2020-01-29,3128.800048828125
2020-01-30,3108.580078125
2020-01-31,3076.64990234375
2020-02-03,3070.840087890625
2020-02-04,3097.60009765625
2020-02-05,3114.25
2020-02-06,3096.679931640625
2020-02-07,3087.6298828125
2020-02-10,3062.409912109375
2020-02-11,3097.580078125
2020-02-12,3122.27001953125
2020-02-13,3110.050048828125
2020-02-14,3096.8798828125
2020-02-17,3110.06005859375
2020-02-18,3074.050048828125
2020-02-19,3114.570068359375
2020-02-20,3125.10009765625
2020-02-21,3106.030029296875
2020-02-25,3002.679931640625
2020-02-26,3017.419921875
2020-02-27,2915.840087890625
2020-02-28,2785.080078125
2020-03-02,2765.77001953125
2020-03-03,2821.3701171875
2020-03-04,2828.010009765625
2020-03-05,2816.699951171875
2020-03-06,2719.510009765625
2020-03-10,2498.93994140625
2020-03-11,2492.8798828125
2020-03-12,2286.39990234375
2020-03-13,2316.3798828125
2020-03-16,2266.89990234375
2020-03-17,2224.739990234375
2020-03-18,2112.639892578125
2020-03-19,2275.699951171875
2020-03-20,2331.610107421875
2020-03-23,2253.35009765625
2020-03-24,2415.969970703125
2020-03-25,2452.68994140625
2020-03-26,2489.969970703125
2020-03-27,2401.110107421875
2020-03-30,2433.35009765625
2020-03-31,2508.81005859375
2020-04-01,2473.610107421875
2020-04-02,2545.949951171875
2020-04-03,2572.22998046875
2020-04-06,2622.590087890625
2020-04-07,2634.739990234375
2020-04-08,2670.1201171875
2020-04-09,2701.77001953125
2020-04-10,2677.860107421875
2020-04-13,2628.85009765625
2020-04-14,2631.830078125
2020-04-15,2498.93994140625
2020-04-16,2515.050048828125
2020-04-17,2534.969970703125
2020-04-20,2525.969970703125
2020-04-21,2488.02001953125
2020-04-22,2573.409912109375
2020-04-23,2599.409912109375
2020-04-24,2562.030029296875
2020-04-27,2570.909912109375
2020-04-28,2612.239990234375
2020-04-29,2663.139892578125
2020-04-30,2650.56005859375
2020-05-04,2624.639892578125
2020-05-05,2653.510009765625
2020-05-06,2632.10009765625
2020-05-07,2634.0
2020-05-08,2641.550048828125
2020-05-12,2642.0400390625
2020-05-13,2604.97998046875
2020-05-14,2590.31005859375
2020-05-15,2593.909912109375
2020-05-18,2694.25
2020-05-19,2711.719970703125
2020-05-20,2770.7900390625
2020-05-21,2718.669921875
2020-05-22,2709.3798828125
2020-05-25,2757.929931640625
2020-05-26,2754.0400390625
2020-05-27,2741.02001953125
2020-05-28,2779.97998046875
2020-05-29,2734.830078125
2020-06-01,2750.239990234375
2020-06-02,2796.510009765625
2020-06-03,2831.080078125
2020-06-04,2766.260009765625
2020-06-05,2792.739990234375
2020-06-08,2796.300048828125
2020-06-09,2795.89990234375
2020-06-10,2785.179931640625
2020-06-11,2743.800048828125
2020-06-15,2719.06005859375
2020-06-16,2748.300048828125
2020-06-17,2740.10009765625
2020-06-18,2724.330078125
2020-06-19,2758.669921875
2020-06-22,2763.2900390625
2020-06-23,2791.969970703125
2020-06-25,2760.75
2020-06-26,2761.739990234375
2020-06-29,2767.949951171875
2020-06-30,2743.199951171875
2020-07-02,2788.7900390625
2020-07-03,2801.659912109375
2020-07-06,2835.179931640625
2020-07-07,2825.2099609375
2020-07-08,2815.830078125
2020-07-09,2782.429931640625
2020-07-10,2800.93994140625
2020-07-13,2766.7900390625
2020-07-14,2744.5400390625
2020-07-15,2747.909912109375
2020-07-16,2760.010009765625
2020-07-17,2774.7900390625
2020-07-20,2802.239990234375
2020-07-21,2825.7099609375
2020-07-22,2834.64990234375
2020-07-23,2851.7900390625
2020-07-24,2863.1201171875
2020-07-27,2884.8798828125
2020-07-28,2895.449951171875
2020-07-29,2918.419921875
2020-07-30,2882.6298828125
2020-07-31,2911.570068359375
2020-08-03,2929.969970703125
2020-08-04,2940.4599609375
2020-08-05,2992.780029296875
2020-08-06,2988.5
2020-08-07,2972.35009765625
2020-08-10,2960.780029296875
2020-08-11,3005.6298828125
2020-08-12,3053.989990234375
2020-08-13,3080.43994140625
2020-08-14,3061.989990234375
2020-08-17,3052.4599609375
2020-08-18,3050.699951171875
2020-08-19,3056.5400390625
2020-08-20,2993.68994140625
2020-08-21,2995.610107421875
2020-08-24,3029.419921875
2020-08-25,3029.050048828125
2020-08-26,3051.969970703125
2020-08-27,3012.010009765625
2020-08-28,2980.169921875
2020-08-31,2966.199951171875
2020-09-01,2975.0
2020-09-02,2956.5
2020-09-03,2931.919921875
2020-09-04,2921.550048828125
2020-09-07,2932.2900390625
2020-09-08,2888.7900390625
2020-09-09,2876.070068359375
2020-09-10,2897.550048828125
2020-09-11,2910.510009765625
2020-09-14,2928.3798828125
2020-09-15,2980.580078125
2020-09-16,2975.010009765625
2020-09-17,2971.739990234375
2020-09-18,2951.7900390625
2020-09-21,2863.669921875
2020-09-22,2884.659912109375
2020-09-23,2916.389892578125
2020-09-24,2912.760009765625
2020-09-25,2896.830078125
2020-09-28,2927.169921875
2020-09-29,2910.1201171875
2020-09-30,2905.81005859375
2020-10-01,2889.800048828125
2020-10-02,2852.419921875
2020-10-05,2881.97998046875
2020-10-06,2892.989990234375
2020-10-07,2842.580078125
2020-10-08,2846.389892578125
2020-10-09,2834.090087890625
2020-10-12,2846.139892578125
2020-10-13,2829.22998046875
2020-10-14,2856.080078125
2020-10-15,2817.2900390625
2020-10-16,2799.5400390625
2020-10-19,2794.27001953125
2020-10-20,2803.06005859375
2020-10-21,2786.22998046875
2020-10-22,2803.169921875
2020-10-23,2816.699951171875
2020-10-26,2785.590087890625
2020-10-27,2763.030029296875
2020-10-28,2693.4599609375
2020-10-29,2709.0400390625
2020-10-30,2690.590087890625
2020-11-02,2737.5400390625
2020-11-03,2786.419921875
2020-11-05,2861.389892578125
2020-11-06,2895.6201171875
2020-11-09,2987.75
2020-11-10,2998.610107421875
2020-11-11,3015.030029296875
2020-11-12,3025.830078125
2020-11-13,3025.219970703125
2020-11-16,3079.739990234375
2020-11-17,3052.219970703125
2020-11-18,3080.679931640625
2020-11-19,3046.489990234375
2020-11-20,3051.0400390625
2020-11-23,3047.06005859375
2020-11-24,3095.840087890625
2020-11-25,3134.52001953125
2020-11-26,3138.6201171875
2020-11-27,3142.679931640625
2020-11-30,3107.580078125
2020-12-01,3147.7900390625
2020-12-02,3189.610107421875
2020-12-03,3162.669921875
2020-12-04,3184.719970703125
2020-12-07,3195.080078125
2020-12-08,3179.610107421875
2020-12-09,3211.659912109375
2020-12-10,3258.31005859375
2020-12-11,3276.580078125
2020-12-14,3254.830078125
2020-12-15,3248.110107421875
2020-12-16,3269.949951171875
2020-12-17,3282.669921875
2020-12-18,3273.75
2020-12-21,3186.3798828125
2020-12-22,3236.4599609375
2020-12-23,3252.10009765625
2020-12-24,3236.8798828125
2020-12-28,3258.949951171875
2020-12-29,3274.669921875
2020-12-30,3289.02001953125
2021-01-04,3350.510009765625
2021-01-05,3359.14990234375
2021-01-06,3371.030029296875
2021-01-08,3454.820068359375
2021-01-11,3482.47998046875
2021-01-12,3471.64990234375
2021-01-13,3470.260009765625
2021-01-14,3490.85009765625
2021-01-15,3450.949951171875
2021-01-18,3471.919921875
2021-01-19,3443.22998046875
2021-01-20,3466.800048828125
2021-01-21,3422.669921875
2021-01-22,3382.919921875
2021-01-25,3397.47998046875
2021-01-26,3390.760009765625
2021-01-27,3343.6201171875
2021-01-28,3342.010009765625
2021-01-29,3277.080078125
2021-02-01,3291.139892578125
2021-02-02,3360.25
2021-02-03,3343.4599609375
2021-02-04,3372.0
2021-02-05,3392.72998046875
2021-02-08,3445.89990234375
2021-02-09,3426.860107421875
2021-02-10,3399.659912109375
2021-02-11,3414.320068359375
2021-02-12,3427.080078125
2021-02-15,3481.89990234375
2021-02-16,3495.260009765625
2021-02-17,3436.800048828125
2021-02-18,3400.169921875
2021-02-19,3457.679931640625
2021-02-22,3433.929931640625
2021-02-24,3385.47998046875
2021-02-25,3409.760009765625
2021-02-26,3346.639892578125
2021-03-01,3386.159912109375
2021-03-02,3410.10009765625
2021-03-03,3416.0400390625
2021-03-04,3397.56005859375
2021-03-05,3414.1298828125
2021-03-09,3478.719970703125
2021-03-10,3463.06005859375
2021-03-11,3508.510009765625
2021-03-12,3539.5
2021-03-15,3584.489990234375
2021-03-16,3589.830078125
2021-03-17,3507.909912109375
2021-03-18,3504.85009765625
2021-03-19,3475.260009765625
2021-03-22,3489.070068359375
2021-03-23,3467.2099609375
2021-03-24,3485.330078125
2021-03-25,3439.300048828125
2021-03-26,3489.830078125
2021-03-29,3529.330078125
2021-03-30,3525.22998046875
2021-03-31,3541.719970703125
2021-04-01,3527.5400390625
2021-04-05,3524.929931640625
2021-04-06,3493.889892578125
2021-04-07,3500.340087890625
2021-04-08,3507.830078125
2021-04-09,3486.030029296875
2021-04-12,3522.64990234375
2021-04-13,3526.300048828125
2021-04-14,3576.889892578125
2021-04-15,3568.510009765625
2021-04-16,3598.43994140625
2021-04-19,3574.080078125
2021-04-20,3552.409912109375
2021-04-21,3561.719970703125
2021-04-22,3600.35009765625
2021-04-23,3597.169921875
2021-04-26,3610.97998046875
2021-04-27,3600.60009765625
2021-04-28,3578.1201171875
2021-04-29,3571.050048828125
2021-04-30,3544.0
2021-05-04,3577.2099609375
2021-05-05,3643.56005859375
2021-05-06,3658.27001953125
2021-05-07,3682.68994140625
2021-05-10,3694.780029296875
2021-05-11,3652.050048828125
2021-05-12,3654.139892578125
2021-05-13,3637.3798828125
2021-05-14,3637.60009765625
2021-05-17,3639.610107421875
2021-05-18,3687.9599609375
2021-05-19,3634.760009765625
2021-05-20,3636.159912109375
2021-05-21,3660.47998046875
2021-05-24,3662.510009765625
2021-05-25,3686.760009765625
2021-05-26,3711.050048828125
2021-05-27,3738.679931640625
2021-05-28,3730.550048828125
2021-05-31,3721.6298828125
2021-06-01,3764.590087890625
2021-06-02,3817.679931640625
2021-06-03,3805.449951171875
2021-06-04,3807.429931640625
2021-06-07,3822.2099609375
2021-06-08,3807.429931640625
2021-06-09,3843.280029296875
2021-06-10,3827.7099609375
2021-06-11,3841.530029296875
2021-06-14,3860.179931640625
2021-06-15,3822.39990234375
2021-06-16,3829.669921875
2021-06-17,3819.070068359375
2021-06-18,3802.949951171875
2021-06-21,3813.449951171875
2021-06-22,3821.679931640625
2021-06-23,3837.14990234375
2021-06-24,3823.43994140625
2021-06-25,3831.840087890625
2021-06-28,3825.570068359375
2021-06-29,3790.85009765625
2021-06-30,3841.85009765625
2021-07-01,3858.320068359375
2021-07-02,3865.419921875
2021-07-05,3882.590087890625
2021-07-06,3884.300048828125
2021-07-07,3895.10009765625
2021-07-08,3861.080078125
2021-07-09,3855.31005859375
2021-07-12,3875.610107421875
2021-07-13,3877.030029296875
2021-07-14,3832.85009765625
2021-07-15,3799.969970703125
2021-07-16,3770.14990234375
2021-07-19,3693.419921875
2021-07-20,3704.39990234375
2021-07-21,3722.9599609375
2021-07-22,3754.43994140625
2021-07-23,3734.5400390625
2021-07-26,3750.10009765625
2021-07-27,3733.10009765625
2021-07-28,3782.280029296875
2021-07-29,3804.330078125
2021-07-30,3771.580078125
2021-08-02,3788.10009765625
2021-08-03,3793.68994140625
2021-08-04,3810.6201171875
2021-08-05,3833.75
2021-08-06,3805.360107421875
2021-08-09,3835.110107421875
2021-08-10,3862.320068359375
2021-08-11,3877.3701171875
2021-08-12,3888.860107421875
2021-08-13,3873.0
2021-08-16,3895.31005859375
2021-08-17,3943.010009765625
2021-08-18,3925.169921875
2021-08-19,3853.97998046875
2021-08-20,3832.699951171875
2021-08-23,3883.010009765625
2021-08-24,3888.8701171875
2021-08-25,3886.639892578125
2021-08-26,3851.570068359375
2021-08-27,3887.3798828125
2021-08-30,3928.5
2021-08-31,3918.9599609375
2021-09-01,3971.02001953125
2021-09-02,3990.77001953125
2021-09-03,4001.699951171875
2021-09-06,4028.25
2021-09-07,4010.159912109375
2021-09-08,4017.3701171875
2021-09-09,3993.56005859375
2021-09-10,4002.659912109375
2021-09-13,4041.159912109375
2021-09-14,4055.699951171875
2021-09-15,4065.530029296875
2021-09-16,4045.10009765625
2021-09-17,4035.169921875
2021-09-20,3969.610107421875
2021-09-21,3970.47998046875
2021-09-22,4030.97998046875
2021-09-23,4052.139892578125
2021-09-24,4038.22998046875
2021-09-27,4081.219970703125
2021-09-28,4065.4599609375
2021-09-29,4058.3701171875
2021-09-30,4103.52001953125
2021-10-01,4086.989990234375
2021-10-04,4112.72021484375
2021-10-05,4223.85009765625
2021-10-06,4171.7099609375
2021-10-07,4228.02001953125
2021-10-08,4238.0
2021-10-11,4279.8701171875
2021-10-12,4263.7998046875
2021-10-13,4243.919921875
2021-10-14,4259.1298828125
2021-10-15,4261.81982421875
2021-10-18,4248.330078125
2021-10-19,4276.259765625
2021-10-20,4287.52001953125
2021-10-21,4218.6298828125
2021-10-22,4196.9599609375
2021-10-25,4254.97998046875
2021-10-26,4235.8701171875
2021-10-27,4229.52978515625
2021-10-28,4189.66015625
2021-10-29,4150.0
2021-11-01,4221.490234375
2021-11-02,4207.52978515625
2021-11-03,4184.8701171875
2021-11-05,4174.759765625
2021-11-08,4218.27001953125
2021-11-09,4187.330078125
2021-11-10,4172.47021484375
2021-11-11,4189.35009765625
2021-11-12,4121.66015625
2021-11-15,4135.14013671875
2021-11-16,4120.02001953125
2021-11-17,4149.02001953125
2021-11-18,4093.85009765625
2021-11-19,4016.469970703125
2021-11-22,3872.77001953125
2021-11-23,3960.330078125
2021-11-24,3950.56005859375
2021-11-25,3947.820068359375
2021-11-26,3810.97998046875
2021-11-29,3879.5400390625
2021-11-30,3890.590087890625
2021-12-01,3959.2900390625
2021-12-02,3947.5400390625
2021-12-03,3913.06005859375
2021-12-06,3810.10009765625
2021-12-07,3873.199951171875
2021-12-08,3773.610107421875
2021-12-09,3813.2900390625
2021-12-10,3760.22998046875
2021-12-13,3618.31005859375
2021-12-14,3619.389892578125
2021-12-15,3621.820068359375
2021-12-16,3750.360107421875
2021-12-17,3723.27001953125
2021-12-20,3669.050048828125
2021-12-21,3693.02001953125
2021-12-22,3746.75
2021-12-23,3704.60009765625
2021-12-24,3702.719970703125
2021-12-27,3740.6298828125
2021-12-28,3777.56005859375
2021-12-29,3741.070068359375
2021-12-30,3787.260009765625
