Date,SNGSP
2019-09-17,31.746566772460938
2019-09-18,31.555572509765625
2019-09-19,31.318906784057617
2019-09-20,31.42685890197754
2019-09-23,31.40194320678711
2019-09-24,30.866329193115234
2019-09-25,30.691946029663086
2019-09-26,30.741771697998047
2019-09-27,30.484342575073242
2019-09-30,31.10715103149414
2019-10-01,31.015804290771484
2019-10-02,30.517559051513672
2019-10-03,30.471887588500977
2019-10-04,30.368085861206055
2019-10-07,30.567384719848633
2019-10-08,30.787443161010742
2019-10-09,31.057327270507812
2019-10-10,31.339664459228516
2019-10-11,31.451770782470703
2019-10-14,31.14451789855957
2019-10-15,31.323057174682617
2019-10-16,31.667675018310547
2019-10-17,31.468379974365234
2019-10-18,31.53066062927246
2019-10-21,31.680133819580078
2019-10-22,31.7714786529541
2019-10-23,32.63510513305664
2019-10-24,32.80118942260742
2019-10-25,32.72644805908203
2019-10-28,31.900192260742188
2019-10-29,31.871129989624023
2019-10-30,31.555572509765625
2019-10-31,31.289840698242188
2019-11-01,31.547269821166992
2019-11-05,31.576335906982422
2019-11-06,31.81300163269043
2019-11-07,32.149314880371094
2019-11-08,31.950016021728516
2019-11-11,32.37767791748047
2019-11-12,32.04551315307617
2019-11-13,31.509899139404297
2019-11-14,31.713350296020508
2019-11-15,31.306447982788086
2019-11-18,31.098846435546875
2019-11-19,31.1569766998291
2019-11-20,31.256624221801758
2019-11-21,31.057327270507812
2019-11-22,31.090539932250977
2019-11-25,30.97013282775879
2019-11-26,30.368085861206055
2019-11-27,30.214458465576172
2019-11-28,30.185394287109375
2019-11-29,29.96949005126953
2019-12-02,29.554285049438477
2019-12-03,29.346681594848633
2019-12-04,29.31346321105957
2019-12-05,29.637325286865234
2019-12-06,30.51340675354004
2019-12-09,30.866329193115234
2019-12-10,30.637969970703125
2019-12-11,30.538320541381836
2019-12-12,30.995046615600586
2019-12-13,31.028263092041016
2019-12-16,30.78329086303711
2019-12-17,31.04486846923828
2019-12-18,30.766681671142578
2019-12-19,30.866329193115234
2019-12-20,31.389488220214844
2019-12-23,31.713350296020508
2019-12-24,31.484987258911133
2019-12-25,31.31475257873535
2019-12-26,31.72165298461914
2019-12-27,31.7714786529541
2019-12-30,31.327207565307617
2020-01-03,31.659372329711914
2020-01-06,31.705045700073242
2020-01-08,31.555572509765625
2020-01-09,31.264928817749023
2020-01-10,30.70440101623535
2020-01-13,30.779138565063477
2020-01-14,30.708553314208984
2020-01-15,30.949373245239258
2020-01-16,30.928611755371094
2020-01-17,30.932764053344727
2020-01-20,30.691946029663086
2020-01-21,31.277385711669922
2020-01-22,30.725160598754883
2020-01-23,30.534168243408203
2020-01-24,30.334869384765625
2020-01-27,29.637325286865234
2020-01-28,29.67884635925293
2020-01-29,29.894752502441406
2020-01-30,29.59580421447754
2020-01-31,29.981945037841797
2020-02-03,28.81521987915039
2020-02-04,29.230424880981445
2020-02-05,28.89826011657715
2020-02-06,28.873348236083984
2020-02-07,29.064342498779297
2020-02-10,29.17644500732422
2020-02-11,29.396507263183594
2020-02-12,29.417266845703125
2020-02-13,29.354984283447266
2020-02-14,29.230424880981445
2020-02-17,29.50861167907715
2020-02-18,29.022823333740234
2020-02-19,29.31346321105957
2020-02-20,29.35913848876953
2020-02-21,29.363290786743164
2020-02-25,28.98130226135254
2020-02-26,28.86919403076172
2020-02-27,28.03048324584961
2020-02-28,27.212528228759766
2020-03-02,27.158554077148438
2020-03-03,27.345394134521484
2020-03-04,28.499664306640625
2020-03-05,27.988962173461914
2020-03-06,28.267148971557617
2020-03-10,31.489137649536133
2020-03-11,31.215105056762695
2020-03-12,30.779138565063477
2020-03-13,29.670541763305664
2020-03-16,29.670541763305664
2020-03-17,30.642122268676758
2020-03-18,30.642122268676758
2020-03-19,30.330718994140625
2020-03-20,29.653932571411133
2020-03-23,29.080951690673828
2020-03-24,29.230424880981445
2020-03-25,29.396507263183594
2020-03-26,29.807559967041016
2020-03-27,29.400657653808594
2020-03-30,30.725160598754883
2020-03-31,31.223407745361328
2020-04-01,31.389488220214844
2020-04-02,32.30294418334961
2020-04-03,32.05381393432617
2020-04-06,32.26972198486328
2020-04-07,31.115455627441406
2020-04-08,32.13685989379883
2020-04-09,31.7673282623291
2020-04-10,31.66352653503418
2020-04-13,31.264928817749023
2020-04-14,31.352123260498047
2020-04-15,30.517559051513672
2020-04-16,30.35563087463379
2020-04-17,30.721010208129883
2020-04-20,31.198495864868164
2020-04-21,30.766681671142578
2020-04-22,30.820661544799805
2020-04-23,30.80820083618164
2020-04-24,30.60059928894043
2020-04-27,30.2393741607666
2020-04-28,30.235219955444336
2020-04-29,30.44697380065918
2020-04-30,30.177091598510742
2020-05-04,30.11896324157715
2020-05-05,30.023466110229492
2020-05-06,29.803407669067383
2020-05-07,29.720367431640625
2020-05-08,29.74527931213379
2020-05-12,29.66638946533203
2020-05-13,29.47954750061035
2020-05-14,30.168790817260742
2020-05-15,29.853233337402344
2020-05-18,30.309955596923828
2020-05-19,30.351476669311523
2020-05-20,30.604753494262695
2020-05-21,29.907207489013672
2020-05-22,29.566740036010742
2020-05-25,30.47603988647461
2020-05-26,30.185394287109375
2020-05-27,30.197853088378906
2020-05-28,30.226917266845703
2020-05-29,29.404809951782227
2020-06-01,29.408964157104492
2020-06-02,29.59580421447754
2020-06-03,28.98130226135254
2020-06-04,28.611770629882812
2020-06-05,28.728029251098633
2020-06-08,28.35434341430664
2020-06-09,28.483055114746094
2020-06-10,28.923173904418945
2020-06-11,28.873348236083984
2020-06-15,28.682353973388672
2020-06-16,28.960540771484375
2020-06-17,28.885805130004883
2020-06-18,28.89826011657715
2020-06-19,29.00206184387207
2020-06-22,29.014516830444336
2020-06-23,29.205509185791016
2020-06-25,28.661592483520508
2020-06-26,28.794458389282227
2020-06-29,28.91486930847168
2020-06-30,29.188905715942383
2020-07-02,29.080951690673828
2020-07-03,29.529373168945312
2020-07-06,29.907207489013672
2020-07-07,29.82001495361328
2020-07-08,29.6456298828125
2020-07-09,29.93627166748047
2020-07-10,29.944578170776367
2020-07-13,29.790950775146484
2020-07-14,29.844926834106445
2020-07-15,29.998554229736328
2020-07-16,29.957033157348633
2020-07-17,30.912790298461914
2020-07-20,30.92132568359375
2020-07-21,30.8743896484375
2020-07-22,30.82318687438965
2020-07-23,30.626916885375977
2020-07-24,30.972524642944336
2020-07-27,31.258399963378906
2020-07-28,31.40346908569336
2020-07-29,31.817346572875977
2020-07-30,31.95815086364746
2020-07-31,32.017887115478516
2020-08-03,31.591209411621094
2020-08-04,31.29680061340332
2020-08-05,31.10479736328125
2020-08-06,31.228532791137695
2020-08-07,31.365070343017578
2020-08-10,31.43333625793457
2020-08-11,31.847213745117188
2020-08-12,32.37202835083008
2020-08-13,32.56403350830078
2020-08-14,32.26109313964844
2020-08-17,32.30802536010742
2020-08-18,32.278160095214844
2020-08-19,32.08615493774414
2020-08-20,31.95388412475586
2020-08-21,32.316558837890625
2020-08-24,32.16295623779297
2020-08-25,32.48723220825195
2020-08-26,32.913909912109375
2020-08-27,32.615234375
2020-08-28,32.03495407104492
2020-08-31,31.80027961730957
2020-09-01,31.727745056152344
2020-09-02,32.16295623779297
2020-09-03,31.63814353942871
2020-09-04,31.544273376464844
2020-09-07,31.74054527282715
2020-09-08,31.702146530151367
2020-09-09,32.08615493774414
2020-09-10,31.61254119873047
2020-09-11,31.659475326538086
2020-09-14,31.685077667236328
2020-09-15,31.992286682128906
2020-09-16,31.889881134033203
2020-09-17,32.043487548828125
2020-09-18,32.03495407104492
2020-09-21,32.043487548828125
2020-09-22,31.757612228393555
2020-09-23,31.83014678955078
2020-09-24,32.180023193359375
2020-09-25,32.48723220825195
2020-09-28,32.982177734375
2020-09-29,33.7075309753418
2020-09-30,33.515525817871094
2020-10-01,33.53685760498047
2020-10-02,33.95073699951172
2020-10-05,33.66912841796875
2020-10-06,33.61792755126953
2020-10-07,32.977909088134766
2020-10-08,32.99497985839844
2020-10-09,32.24402618408203
2020-10-12,32.45736312866211
2020-10-13,32.2397575378418
2020-10-14,32.7901725769043
2020-10-15,32.7901725769043
2020-10-16,32.7901725769043
2020-10-19,32.18429183959961
2020-10-20,31.9752197265625
2020-10-21,32.00934982299805
2020-10-22,31.98375129699707
2020-10-23,31.79601287841797
2020-10-26,31.791748046875
2020-10-27,31.672279357910156
2020-10-28,31.860013961791992
2020-10-29,31.659475326538086
2020-10-30,31.100528717041016
2020-11-02,31.727745056152344
2020-11-03,32.29949188232422
2020-11-05,32.500030517578125
2020-11-06,32.85417556762695
2020-11-09,32.781639099121094
2020-11-10,33.11444854736328
2020-11-11,32.7901725769043
2020-11-12,33.11017990112305
2020-11-13,33.442989349365234
2020-11-16,33.3405876159668
2020-11-17,33.1741828918457
2020-11-18,32.93950653076172
2020-11-19,33.00777816772461
2020-11-20,33.0632438659668
2020-11-23,33.285118103027344
2020-11-24,33.391788482666016
2020-11-25,33.762996673583984
2020-11-26,33.88673400878906
2020-11-27,34.23234558105469
2020-11-30,33.91659927368164
2020-12-01,34.04887390136719
2020-12-02,34.43288040161133
2020-12-03,34.104339599609375
2020-12-04,33.38325500488281
2020-12-07,33.464324951171875
2020-12-08,33.51125717163086
2020-12-09,33.22964859008789
2020-12-10,33.438724517822266
2020-12-11,34.10007095336914
2020-12-14,34.28354263305664
2020-12-15,34.262210845947266
2020-12-16,34.20674133300781
2020-12-17,33.98487091064453
2020-12-18,34.29207992553711
2020-12-21,34.79555892944336
2020-12-22,35.209434509277344
2020-12-23,35.26063537597656
2020-12-24,34.77849197387695
2020-12-25,35.07716369628906
2020-12-28,35.111297607421875
2020-12-29,35.5379753112793
2020-12-30,35.610511779785156
2021-01-04,36.067054748535156
2021-01-05,35.870784759521484
2021-01-06,35.78118133544922
2021-01-08,35.78118133544922
2021-01-11,36.13532638549805
2021-01-12,35.981719970703125
2021-01-13,36.04998779296875
2021-01-14,35.83665084838867
2021-01-15,35.76411437988281
2021-01-18,36.101192474365234
2021-01-19,35.64464569091797
2021-01-20,35.65317916870117
2021-01-21,35.22223663330078
2021-01-22,35.49104309082031
2021-01-25,35.50811004638672
2021-01-26,35.380104064941406
2021-01-27,35.17530059814453
2021-01-28,35.11983108520508
2021-01-29,34.202476501464844
2021-02-01,34.78275680541992
2021-02-02,34.91929244995117
2021-02-03,34.73582458496094
2021-02-04,34.85955810546875
2021-02-05,34.74862289428711
2021-02-08,34.7315559387207
2021-02-09,34.31767654418945
2021-02-10,34.287811279296875
2021-02-11,34.24514389038086
2021-02-12,34.30060958862305
2021-02-15,34.215274810791016
2021-02-16,34.1640739440918
2021-02-17,34.10860824584961
2021-02-18,33.96353530883789
2021-02-19,33.92513656616211
2021-02-22,33.869667053222656
2021-02-24,33.79286193847656
2021-02-25,33.60939025878906
2021-02-26,33.575260162353516
2021-03-01,33.90380096435547
2021-03-02,34.24514389038086
2021-03-03,34.287811279296875
2021-03-04,34.151275634765625
2021-03-05,34.053138732910156
2021-03-09,34.65902328491211
2021-03-10,34.60354995727539
2021-03-11,34.18540954589844
2021-03-12,34.496883392333984
2021-03-15,34.68461990356445
2021-03-16,34.55235290527344
2021-03-17,34.37741470336914
2021-03-18,34.202476501464844
2021-03-19,34.0915412902832
2021-03-22,34.215274810791016
2021-03-23,34.67182159423828
2021-03-24,34.61635208129883
2021-03-25,34.816890716552734
2021-03-26,35.38437271118164
2021-03-29,35.65317916870117
2021-03-30,35.427040100097656
2021-03-31,35.85798645019531
2021-04-01,36.190792083740234
2021-04-02,36.6558723449707
2021-04-05,36.2803955078125
2021-04-06,36.4724006652832
2021-04-07,36.57480239868164
2021-04-08,36.2889289855957
2021-04-09,36.0158576965332
2021-04-12,36.259063720703125
2021-04-13,36.22492599487305
2021-04-14,36.30173110961914
2021-04-15,36.442535400390625
2021-04-16,36.387062072753906
2021-04-19,36.323062896728516
2021-04-20,36.90761184692383
2021-04-21,37.214820861816406
2021-04-22,37.16361618041992
2021-04-23,36.690006256103516
2021-04-26,36.877742767333984
2021-04-27,36.86494445800781
2021-04-28,36.63026809692383
2021-04-29,36.54493713378906
2021-04-30,36.732669830322266
2021-05-04,36.80521011352539
2021-05-05,36.924678802490234
2021-05-06,37.26601791381836
2021-05-07,37.48362350463867
2021-05-10,37.73536682128906
2021-05-11,38.28151321411133
2021-05-12,38.31564712524414
2021-05-13,38.49485397338867
2021-05-14,38.2047119140625
2021-05-17,38.44364929199219
2021-05-18,38.78499221801758
2021-05-19,39.47194290161133
2021-05-20,39.27140426635742
2021-05-21,39.28847122192383
2021-05-24,39.642616271972656
2021-05-25,39.97115707397461
2021-05-26,39.561546325683594
2021-05-27,39.58287811279297
2021-05-28,39.57861328125
2021-05-31,39.791954040527344
2021-06-01,39.90288543701172
2021-06-02,39.97115707397461
2021-06-03,39.9540901184082
2021-06-04,39.87728500366211
2021-06-07,39.7620849609375
2021-06-08,39.73221969604492
2021-06-09,39.4932746887207
2021-06-10,39.23727035522461
2021-06-11,39.143402099609375
2021-06-14,39.78768539428711
2021-06-15,39.82181930541992
2021-06-16,39.757816314697266
2021-06-17,39.82181930541992
2021-06-18,39.39940643310547
2021-06-21,39.352474212646484
2021-06-22,39.61274719238281
2021-06-23,39.46767807006836
2021-06-24,39.331138610839844
2021-06-25,39.59141159057617
2021-06-28,39.58287811279297
2021-06-29,39.33967208862305
2021-06-30,39.51887893676758
2021-07-01,39.42927551269531
2021-07-02,39.484745025634766
2021-07-05,39.928489685058594
2021-07-06,41.05491638183594
2021-07-07,41.09758377075195
2021-07-08,40.37223434448242
2021-07-09,40.747711181640625
2021-07-12,40.89277648925781
2021-07-13,40.568504333496094
2021-07-14,40.12049102783203
2021-07-15,39.63407897949219
2021-07-16,39.10499954223633
2021-07-19,38.83000183105469
2021-07-20,38.130001068115234
2021-07-21,38.19499969482422
2021-07-22,38.25
2021-07-23,38.45500183105469
2021-07-26,38.255001068115234
2021-07-27,38.400001525878906
2021-07-28,38.16999816894531
2021-07-29,38.18000030517578
2021-07-30,38.1349983215332
2021-08-02,37.92499923706055
2021-08-03,37.84000015258789
2021-08-04,37.77000045776367
2021-08-05,37.56999969482422
2021-08-06,37.459999084472656
2021-08-09,37.755001068115234
2021-08-10,37.68000030517578
2021-08-11,37.904998779296875
2021-08-12,38.11000061035156
2021-08-13,37.90999984741211
2021-08-16,37.76499938964844
2021-08-17,37.81999969482422
2021-08-18,38.025001525878906
2021-08-19,38.10499954223633
2021-08-20,38.6150016784668
2021-08-23,38.900001525878906
2021-08-24,38.755001068115234
2021-08-25,38.369998931884766
2021-08-26,38.3849983215332
2021-08-27,38.41999816894531
2021-08-30,38.54499816894531
2021-08-31,38.70000076293945
2021-09-01,38.54999923706055
2021-09-02,38.380001068115234
2021-09-03,38.400001525878906
2021-09-06,38.349998474121094
2021-09-07,38.34000015258789
2021-09-08,38.400001525878906
2021-09-09,38.15999984741211
2021-09-10,38.05500030517578
2021-09-13,38.15999984741211
2021-09-14,38.1349983215332
2021-09-15,38.0
2021-09-16,37.959999084472656
2021-09-17,37.654998779296875
2021-09-20,37.64500045776367
2021-09-21,37.595001220703125
2021-09-22,38.06999969482422
2021-09-23,38.31999969482422
2021-09-24,38.685001373291016
2021-09-27,38.77000045776367
2021-09-28,39.13999938964844
2021-09-29,40.09000015258789
2021-09-30,40.099998474121094
2021-10-01,39.71500015258789
2021-10-04,39.404998779296875
2021-10-05,41.02000045776367
2021-10-06,40.904998779296875
2021-10-07,40.40999984741211
2021-10-08,40.27000045776367
2021-10-11,40.04999923706055
2021-10-12,40.404998779296875
2021-10-13,39.90999984741211
2021-10-14,39.709999084472656
2021-10-15,39.755001068115234
2021-10-18,39.26499938964844
2021-10-19,39.98500061035156
2021-10-20,39.59000015258789
2021-10-21,39.349998474121094
2021-10-22,38.6349983215332
2021-10-25,38.584999084472656
2021-10-26,38.67499923706055
2021-10-27,38.834999084472656
2021-10-28,38.564998626708984
2021-10-29,38.689998626708984
2021-11-01,38.599998474121094
2021-11-02,38.584999084472656
2021-11-03,38.28499984741211
2021-11-05,38.23500061035156
2021-11-08,38.60499954223633
2021-11-09,38.44499969482422
2021-11-10,38.2400016784668
2021-11-11,40.04999923706055
2021-11-12,40.56999969482422
2021-11-15,40.025001525878906
2021-11-16,39.900001525878906
2021-11-17,39.33000183105469
2021-11-18,38.90999984741211
2021-11-19,38.90999984741211
2021-11-22,38.630001068115234
2021-11-23,38.21500015258789
2021-11-24,38.46500015258789
2021-11-25,38.2599983215332
2021-11-26,38.060001373291016
2021-11-29,37.875
2021-11-30,37.630001068115234
2021-12-01,37.845001220703125
2021-12-02,38.07500076293945
2021-12-03,38.084999084472656
2021-12-06,38.26499938964844
2021-12-07,38.779998779296875
2021-12-08,38.07500076293945
2021-12-09,38.20000076293945
2021-12-10,38.1150016784668
2021-12-13,37.459999084472656
2021-12-14,36.79499816894531
2021-12-15,38.125
2021-12-16,38.4900016784668
2021-12-17,38.58000183105469
2021-12-20,38.48500061035156
2021-12-21,38.275001525878906
2021-12-22,38.1150016784668
2021-12-23,37.869998931884766
2021-12-24,38.040000915527344
2021-12-27,38.3849983215332
2021-12-28,38.244998931884766
2021-12-29,38.32500076293945
2021-12-30,38.45500183105469
