Date,FESH
2019-09-13,5.599999904632568
2019-09-16,5.539999961853027
2019-09-17,5.510000228881836
2019-09-18,5.519999980926514
2019-09-19,5.5
2019-09-20,5.510000228881836
2019-09-23,5.539999961853027
2019-09-24,5.550000190734863
2019-09-25,5.630000114440918
2019-09-26,5.599999904632568
2019-09-27,5.579999923706055
2019-09-30,5.599999904632568
2019-10-01,5.639999866485596
2019-10-02,5.550000190734863
2019-10-03,5.630000114440918
2019-10-04,5.599999904632568
2019-10-07,5.710000038146973
2019-10-08,5.78000020980835
2019-10-09,5.789999961853027
2019-10-10,5.75
2019-10-11,5.659999847412109
2019-10-14,5.670000076293945
2019-10-15,5.690000057220459
2019-10-16,5.699999809265137
2019-10-17,5.690000057220459
2019-10-18,5.650000095367432
2019-10-21,5.559999942779541
2019-10-22,5.579999923706055
2019-10-23,5.559999942779541
2019-10-24,5.579999923706055
2019-10-25,5.5
2019-10-28,6.380000114440918
2019-10-29,5.949999809265137
2019-10-30,6.480000019073486
2019-10-31,6.360000133514404
2019-11-01,6.46999979019165
2019-11-05,6.53000020980835
2019-11-06,6.670000076293945
2019-11-07,6.78000020980835
2019-11-08,7.239999771118164
2019-11-11,7.949999809265137
2019-11-12,7.789999961853027
2019-11-13,7.610000133514404
2019-11-14,7.449999809265137
2019-11-15,7.519999980926514
2019-11-18,7.659999847412109
2019-11-19,7.670000076293945
2019-11-20,7.679999828338623
2019-11-21,7.599999904632568
2019-11-22,7.599999904632568
2019-11-25,7.889999866485596
2019-11-26,7.920000076293945
2019-11-27,7.929999828338623
2019-11-28,7.800000190734863
2019-11-29,7.769999980926514
2019-12-02,7.800000190734863
2019-12-03,7.690000057220459
2019-12-04,7.690000057220459
2019-12-05,7.630000114440918
2019-12-06,7.769999980926514
2019-12-09,7.840000152587891
2019-12-10,7.789999961853027
2019-12-11,7.789999961853027
2019-12-12,7.789999961853027
2019-12-13,7.829999923706055
2019-12-16,8.029999732971191
2019-12-17,8.270000457763672
2019-12-18,8.720000267028809
2019-12-19,9.359999656677246
2019-12-20,9.140000343322754
2019-12-23,9.300000190734863
2019-12-24,9.300000190734863
2019-12-25,9.069999694824219
2019-12-26,9.229999542236328
2019-12-27,9.279999732971191
2019-12-30,8.8100004196167
2020-01-03,8.880000114440918
2020-01-06,8.819999694824219
2020-01-08,8.359999656677246
2020-01-09,8.369999885559082
2020-01-10,8.3100004196167
2020-01-13,8.829999923706055
2020-01-14,8.600000381469727
2020-01-15,8.449999809265137
2020-01-16,8.460000038146973
2020-01-17,8.449999809265137
2020-01-20,8.380000114440918
2020-01-21,8.319999694824219
2020-01-22,8.170000076293945
2020-01-23,8.390000343322754
2020-01-24,8.800000190734863
2020-01-27,8.5
2020-01-28,8.59000015258789
2020-01-29,8.670000076293945
2020-01-30,8.579999923706055
2020-01-31,8.600000381469727
2020-02-03,8.470000267028809
2020-02-04,8.600000381469727
2020-02-05,8.609999656677246
2020-02-06,8.640000343322754
2020-02-07,8.880000114440918
2020-02-10,8.989999771118164
2020-02-11,8.960000038146973
2020-02-12,8.899999618530273
2020-02-13,8.800000190734863
2020-02-14,8.899999618530273
2020-02-17,8.949999809265137
2020-02-18,8.880000114440918
2020-02-19,8.859999656677246
2020-02-20,8.84000015258789
2020-02-21,8.75
2020-02-25,8.600000381469727
2020-02-26,8.380000114440918
2020-02-27,8.0
2020-02-28,7.070000171661377
2020-03-02,7.0
2020-03-03,7.369999885559082
2020-03-04,7.239999771118164
2020-03-05,7.170000076293945
2020-03-06,6.989999771118164
2020-03-10,6.699999809265137
2020-03-11,6.590000152587891
2020-03-12,5.659999847412109
2020-03-13,5.659999847412109
2020-03-16,5.659999847412109
2020-03-17,5.079999923706055
2020-03-18,4.710000038146973
2020-03-19,4.880000114440918
2020-03-20,4.900000095367432
2020-03-23,5.130000114440918
2020-03-24,5.510000228881836
2020-03-25,5.639999866485596
2020-03-26,5.730000019073486
2020-03-27,5.639999866485596
2020-03-30,5.590000152587891
2020-03-31,5.739999771118164
2020-04-01,5.96999979019165
2020-04-02,6.539999961853027
2020-04-03,6.739999771118164
2020-04-06,6.75
2020-04-07,6.590000152587891
2020-04-08,6.550000190734863
2020-04-09,6.670000076293945
2020-04-10,7.079999923706055
2020-04-13,6.800000190734863
2020-04-14,6.559999942779541
2020-04-15,6.119999885559082
2020-04-16,6.210000038146973
2020-04-17,6.21999979019165
2020-04-20,6.349999904632568
2020-04-21,6.179999828338623
2020-04-22,6.159999847412109
2020-04-23,6.21999979019165
2020-04-24,6.320000171661377
2020-04-27,6.380000114440918
2020-04-28,6.239999771118164
2020-04-29,6.349999904632568
2020-04-30,6.440000057220459
2020-05-04,6.369999885559082
2020-05-05,6.539999961853027
2020-05-06,6.579999923706055
2020-05-07,6.599999904632568
2020-05-08,6.510000228881836
2020-05-12,6.5
2020-05-13,6.409999847412109
2020-05-14,6.360000133514404
2020-05-15,6.309999942779541
2020-05-18,6.599999904632568
2020-05-19,6.650000095367432
2020-05-20,6.659999847412109
2020-05-21,6.679999828338623
2020-05-22,6.789999961853027
2020-05-25,7.139999866485596
2020-05-26,7.0
2020-05-27,7.099999904632568
2020-05-28,7.21999979019165
2020-05-29,7.170000076293945
2020-06-01,7.360000133514404
2020-06-02,7.590000152587891
2020-06-03,7.75
2020-06-04,7.650000095367432
2020-06-05,7.769999980926514
2020-06-08,7.849999904632568
2020-06-09,7.570000171661377
2020-06-10,7.380000114440918
2020-06-11,7.0
2020-06-15,7.059999942779541
2020-06-16,7.300000190734863
2020-06-17,7.119999885559082
2020-06-18,7.130000114440918
2020-06-19,7.260000228881836
2020-06-22,7.269999980926514
2020-06-23,7.269999980926514
2020-06-25,7.199999809265137
2020-06-26,7.25
2020-06-29,7.389999866485596
2020-06-30,7.329999923706055
2020-07-02,7.269999980926514
2020-07-03,7.28000020980835
2020-07-06,7.340000152587891
2020-07-07,7.389999866485596
2020-07-08,7.449999809265137
2020-07-09,7.480000019073486
2020-07-10,7.579999923706055
2020-07-13,7.769999980926514
2020-07-14,7.570000171661377
2020-07-15,7.599999904632568
2020-07-16,7.570000171661377
2020-07-17,7.539999961853027
2020-07-20,7.690000057220459
2020-07-21,7.820000171661377
2020-07-22,7.829999923706055
2020-07-23,7.670000076293945
2020-07-24,7.71999979019165
2020-07-27,7.71999979019165
2020-07-28,7.71999979019165
2020-07-29,7.769999980926514
2020-07-30,7.690000057220459
2020-07-31,7.610000133514404
2020-08-03,7.679999828338623
2020-08-04,7.650000095367432
2020-08-05,7.619999885559082
2020-08-06,7.679999828338623
2020-08-07,7.619999885559082
2020-08-10,7.579999923706055
2020-08-11,7.590000152587891
2020-08-12,7.53000020980835
2020-08-13,7.610000133514404
2020-08-14,7.619999885559082
2020-08-17,7.639999866485596
2020-08-18,7.619999885559082
2020-08-19,7.659999847412109
2020-08-20,7.590000152587891
2020-08-21,7.559999942779541
2020-08-24,7.670000076293945
2020-08-25,7.650000095367432
2020-08-26,7.630000114440918
2020-08-27,7.610000133514404
2020-08-28,7.579999923706055
2020-08-31,7.579999923706055
2020-09-01,7.579999923706055
2020-09-02,7.670000076293945
2020-09-03,7.690000057220459
2020-09-04,7.599999904632568
2020-09-07,7.590000152587891
2020-09-08,7.449999809265137
2020-09-09,7.650000095367432
2020-09-10,7.980000019073486
2020-09-11,8.260000228881836
2020-09-14,8.119999885559082
2020-09-15,8.140000343322754
2020-09-16,8.649999618530273
2020-09-17,9.880000114440918
2020-09-18,9.5600004196167
2020-09-21,9.020000457763672
2020-09-22,9.300000190734863
2020-09-23,9.039999961853027
2020-09-24,8.800000190734863
2020-09-25,8.5
2020-09-28,8.75
2020-09-29,9.25
2020-09-30,9.34000015258789
2020-10-01,9.449999809265137
2020-10-02,9.25
2020-10-05,9.979999542236328
2020-10-06,10.649999618530273
2020-10-07,10.3100004196167
2020-10-08,10.239999771118164
2020-10-09,10.1899995803833
2020-10-12,10.520000457763672
2020-10-13,10.3100004196167
2020-10-14,10.40999984741211
2020-10-15,10.40999984741211
2020-10-16,10.40999984741211
2020-10-19,10.1899995803833
2020-10-20,10.199999809265137
2020-10-21,10.130000114440918
2020-10-22,9.90999984741211
2020-10-23,9.829999923706055
2020-10-26,9.84000015258789
2020-10-27,9.800000190734863
2020-10-28,9.100000381469727
2020-10-29,9.279999732971191
2020-10-30,9.539999961853027
2020-11-02,9.430000305175781
2020-11-03,9.770000457763672
2020-11-05,10.0
2020-11-06,10.119999885559082
2020-11-09,10.010000228881836
2020-11-10,10.130000114440918
2020-11-11,10.300000190734863
2020-11-12,10.279999732971191
2020-11-13,10.350000381469727
2020-11-16,10.319999694824219
2020-11-17,10.619999885559082
2020-11-18,10.979999542236328
2020-11-19,11.670000076293945
2020-11-20,12.149999618530273
2020-11-23,11.779999732971191
2020-11-24,11.729999542236328
2020-11-25,11.680000305175781
2020-11-26,11.25
2020-11-27,11.729999542236328
2020-11-30,11.609999656677246
2020-12-01,12.289999961853027
2020-12-02,12.15999984741211
2020-12-03,12.239999771118164
2020-12-04,12.0
2020-12-07,12.119999885559082
2020-12-08,12.050000190734863
2020-12-09,11.949999809265137
2020-12-10,11.800000190734863
2020-12-11,11.850000381469727
2020-12-14,11.359999656677246
2020-12-15,11.680000305175781
2020-12-16,11.800000190734863
2020-12-17,11.649999618530273
2020-12-18,11.579999923706055
2020-12-21,11.149999618530273
2020-12-22,11.649999618530273
2020-12-23,11.869999885559082
2020-12-24,11.789999961853027
2020-12-25,11.710000038146973
2020-12-28,11.579999923706055
2020-12-29,11.430000305175781
2020-12-30,11.550000190734863
2021-01-04,11.760000228881836
2021-01-05,11.6899995803833
2021-01-06,11.640000343322754
2021-01-08,11.640000343322754
2021-01-11,11.649999618530273
2021-01-12,11.899999618530273
2021-01-13,11.899999618530273
2021-01-14,11.84000015258789
2021-01-15,11.729999542236328
2021-01-18,11.6899995803833
2021-01-19,11.630000114440918
2021-01-20,11.600000381469727
2021-01-21,11.510000228881836
2021-01-22,11.489999771118164
2021-01-25,11.449999809265137
2021-01-26,11.420000076293945
2021-01-27,11.369999885559082
2021-01-28,11.170000076293945
2021-01-29,10.890000343322754
2021-02-01,10.699999809265137
2021-02-02,10.729999542236328
2021-02-03,10.729999542236328
2021-02-04,10.6899995803833
2021-02-05,11.050000190734863
2021-02-08,11.15999984741211
2021-02-09,11.380000114440918
2021-02-10,11.140000343322754
2021-02-11,11.0
2021-02-12,11.100000381469727
2021-02-15,11.289999961853027
2021-02-16,11.449999809265137
2021-02-17,11.479999542236328
2021-02-18,11.479999542236328
2021-02-19,12.0
2021-02-22,12.140000343322754
2021-02-24,12.09000015258789
2021-02-25,12.15999984741211
2021-02-26,12.0600004196167
2021-03-01,12.069999694824219
2021-03-02,12.170000076293945
2021-03-03,12.220000267028809
2021-03-04,12.1899995803833
2021-03-05,12.109999656677246
2021-03-09,12.239999771118164
2021-03-10,12.029999732971191
2021-03-11,12.079999923706055
2021-03-12,12.050000190734863
2021-03-15,12.050000190734863
2021-03-16,12.0
2021-03-17,12.029999732971191
2021-03-18,12.0
2021-03-19,11.880000114440918
2021-03-22,12.039999961853027
2021-03-23,11.960000038146973
2021-03-24,11.960000038146973
2021-03-25,12.029999732971191
2021-03-26,12.1899995803833
2021-03-29,12.8100004196167
2021-03-30,12.84000015258789
2021-03-31,12.930000305175781
2021-04-01,13.0600004196167
2021-04-02,13.600000381469727
2021-04-05,13.380000114440918
2021-04-06,13.0
2021-04-07,13.109999656677246
2021-04-08,13.199999809265137
2021-04-09,13.239999771118164
2021-04-12,13.15999984741211
2021-04-13,13.25
2021-04-14,13.5
2021-04-15,13.399999618530273
2021-04-16,13.449999809265137
2021-04-19,14.0
2021-04-20,14.100000381469727
2021-04-21,15.430000305175781
2021-04-22,15.399999618530273
2021-04-23,14.960000038146973
2021-04-26,14.979999542236328
2021-04-27,15.050000190734863
2021-04-28,15.25
2021-04-29,15.010000228881836
2021-04-30,15.210000038146973
2021-05-04,14.710000038146973
2021-05-05,14.569999694824219
2021-05-06,14.800000190734863
2021-05-07,14.829999923706055
2021-05-10,14.550000190734863
2021-05-11,14.579999923706055
2021-05-12,14.630000114440918
2021-05-13,14.630000114440918
2021-05-14,15.239999771118164
2021-05-17,15.319999694824219
2021-05-18,15.369999885559082
2021-05-19,14.960000038146973
2021-05-20,14.9399995803833
2021-05-21,14.739999771118164
2021-05-24,14.779999732971191
2021-05-25,14.779999732971191
2021-05-26,14.970000267028809
2021-05-27,14.979999542236328
2021-05-28,14.979999542236328
2021-05-31,15.5
2021-06-01,15.5
2021-06-02,15.699999809265137
2021-06-03,15.449999809265137
2021-06-04,15.5
2021-06-07,15.489999771118164
2021-06-08,15.489999771118164
2021-06-09,15.319999694824219
2021-06-10,15.260000228881836
2021-06-11,15.420000076293945
2021-06-14,15.470000267028809
2021-06-15,15.470000267028809
2021-06-16,17.450000762939453
2021-06-17,16.84000015258789
2021-06-18,17.15999984741211
2021-06-21,16.8700008392334
2021-06-22,16.690000534057617
2021-06-23,17.15999984741211
2021-06-24,17.440000534057617
2021-06-25,17.09000015258789
2021-06-28,16.959999084472656
2021-06-29,16.420000076293945
2021-06-30,16.969999313354492
2021-07-01,16.600000381469727
2021-07-02,16.799999237060547
2021-07-05,16.780000686645508
2021-07-06,16.549999237060547
2021-07-07,16.969999313354492
2021-07-08,16.809999465942383
2021-07-09,17.149999618530273
2021-07-12,16.93000030517578
2021-07-13,16.610000610351562
2021-07-14,16.690000534057617
2021-07-15,16.770000457763672
2021-07-16,16.81999969482422
2021-07-19,16.299999237060547
2021-07-20,16.760000228881836
2021-07-21,16.790000915527344
2021-07-22,16.559999465942383
2021-07-23,16.610000610351562
2021-07-26,16.68000030517578
2021-07-27,16.969999313354492
2021-07-28,17.75
2021-07-29,17.75
2021-07-30,18.100000381469727
2021-08-02,17.860000610351562
2021-08-03,17.670000076293945
2021-08-04,17.920000076293945
2021-08-05,17.81999969482422
2021-08-06,17.969999313354492
2021-08-09,17.959999084472656
2021-08-10,17.979999542236328
2021-08-11,18.100000381469727
2021-08-12,18.290000915527344
2021-08-13,18.25
2021-08-16,18.0
2021-08-17,17.68000030517578
2021-08-18,17.920000076293945
2021-08-19,17.649999618530273
2021-08-20,17.950000762939453
2021-08-23,18.09000015258789
2021-08-24,18.0
2021-08-25,18.040000915527344
2021-08-26,18.0
2021-08-27,18.149999618530273
2021-08-30,18.399999618530273
2021-08-31,20.540000915527344
2021-09-01,20.010000228881836
2021-09-02,19.969999313354492
2021-09-03,20.25
2021-09-06,20.25
2021-09-07,21.959999084472656
2021-09-08,22.280000686645508
2021-09-09,22.200000762939453
2021-09-10,22.110000610351562
2021-09-13,22.350000381469727
2021-09-14,23.18000030517578
2021-09-15,23.65999984741211
2021-09-16,24.969999313354492
2021-09-17,24.969999313354492
2021-09-20,27.200000762939453
2021-09-21,26.700000762939453
2021-09-22,26.420000076293945
2021-09-23,26.56999969482422
2021-09-24,27.360000610351562
2021-09-27,29.0
2021-09-28,28.510000228881836
2021-09-29,28.68000030517578
2021-09-30,29.350000381469727
2021-10-01,28.989999771118164
2021-10-04,28.200000762939453
2021-10-05,28.5
2021-10-06,28.559999465942383
2021-10-07,29.049999237060547
2021-10-08,28.469999313354492
2021-10-11,28.520000457763672
2021-10-12,28.360000610351562
2021-10-13,28.739999771118164
2021-10-14,28.84000015258789
2021-10-15,28.450000762939453
2021-10-18,28.290000915527344
2021-10-19,28.40999984741211
2021-10-20,28.81999969482422
2021-10-21,28.81999969482422
2021-10-22,28.739999771118164
2021-10-25,28.68000030517578
2021-10-26,28.5
2021-10-27,28.0
2021-10-28,27.40999984741211
2021-10-29,26.729999542236328
2021-11-01,27.010000228881836
2021-11-02,26.459999084472656
2021-11-03,25.790000915527344
2021-11-05,25.739999771118164
2021-11-08,27.59000015258789
2021-11-09,27.479999542236328
2021-11-10,28.399999618530273
2021-11-11,28.389999389648438
2021-11-12,27.260000228881836
2021-11-15,27.149999618530273
2021-11-16,26.989999771118164
2021-11-17,27.200000762939453
2021-11-18,25.729999542236328
2021-11-19,26.09000015258789
2021-11-22,26.010000228881836
2021-11-23,26.260000228881836
2021-11-24,27.389999389648438
2021-11-25,27.540000915527344
2021-11-26,26.649999618530273
2021-11-29,26.469999313354492
2021-11-30,26.25
2021-12-01,26.579999923706055
2021-12-02,26.700000762939453
2021-12-03,27.0
2021-12-06,26.719999313354492
2021-12-07,26.90999984741211
2021-12-08,26.850000381469727
2021-12-09,26.610000610351562
2021-12-10,26.399999618530273
2021-12-13,26.639999389648438
2021-12-14,26.639999389648438
2021-12-15,26.850000381469727
2021-12-16,26.81999969482422
2021-12-17,28.34000015258789
2021-12-20,28.34000015258789
2021-12-21,26.719999313354492
2021-12-22,26.770000457763672
2021-12-23,26.860000610351562
2021-12-24,26.68000030517578
2021-12-27,26.850000381469727
2021-12-28,26.860000610351562
2021-12-29,26.84000015258789
2021-12-30,27.190000534057617
