Date,MVID
2019-09-27,340.2868957519531
2019-09-30,337.96441650390625
2019-10-01,331.4774169921875
2019-10-02,325.9514465332031
2019-10-03,314.41900634765625
2019-10-04,313.7782897949219
2019-10-07,312.2567138671875
2019-10-08,309.2934875488281
2019-10-09,313.9385070800781
2019-10-10,315.46014404296875
2019-10-11,316.9017333984375
2019-10-14,317.7026062011719
2019-10-15,323.3086242675781
2019-10-16,325.87139892578125
2019-10-17,336.4427795410156
2019-10-18,336.68304443359375
2019-10-21,341.64837646484375
2019-10-22,343.89080810546875
2019-10-23,330.356201171875
2019-10-24,328.3540344238281
2019-10-25,327.9535827636719
2019-10-28,329.5553283691406
2019-10-29,334.6007995605469
2019-10-30,335.80206298828125
2019-10-31,340.68731689453125
2019-11-01,359.42755126953125
2019-11-05,367.4361572265625
2019-11-06,378.1677551269531
2019-11-07,387.77813720703125
2019-11-08,392.102783203125
2019-11-11,397.1482238769531
2019-11-12,397.068115234375
2019-11-13,394.2651062011719
2019-11-14,391.782470703125
2019-11-15,390.34088134765625
2019-11-18,390.0205383300781
2019-11-19,392.4231262207031
2019-11-20,392.343017578125
2019-11-21,393.2239990234375
2019-11-22,392.9837646484375
2019-11-25,395.6265869140625
2019-11-26,384.49456787109375
2019-11-27,392.5833435058594
2019-11-28,395.06597900390625
2019-11-29,395.06597900390625
2019-12-02,400.5919494628906
2019-12-03,415.16766357421875
2019-12-04,436.39056396484375
2019-12-05,464.58087158203125
2019-12-06,483.8817443847656
2019-12-09,470.10693359375
2019-12-10,470.90777587890625
2019-12-11,468.5852355957031
2019-12-12,480.51812744140625
2019-12-13,496.0964050292969
2019-12-16,462.17529296875
2019-12-17,471.2491760253906
2019-12-18,438.5152893066406
2019-12-19,437.158447265625
2019-12-20,423.1659851074219
2019-12-23,424.8620300292969
2019-12-24,430.883056640625
2019-12-25,448.6068420410156
2019-12-26,450.7268981933594
2019-12-27,444.2818908691406
2019-12-30,439.7873229980469
2020-01-03,446.062744140625
2020-01-06,440.5505676269531
2020-01-08,436.6496276855469
2020-01-09,436.6496276855469
2020-01-10,443.0098571777344
2020-01-13,434.1903381347656
2020-01-14,430.96783447265625
2020-01-15,431.6462707519531
2020-01-16,431.8158874511719
2020-01-17,432.83349609375
2020-01-20,438.0912780761719
2020-01-21,442.670654296875
2020-01-22,439.9569396972656
2020-01-23,437.5824890136719
2020-01-24,440.8049621582031
2020-01-27,444.1123046875
2020-01-28,437.92169189453125
2020-01-29,435.88641357421875
2020-01-30,431.6462707519531
2020-01-31,440.8049621582031
2020-02-03,432.83349609375
2020-02-04,433.9359436035156
2020-02-05,434.1903381347656
2020-02-06,435.88641357421875
2020-02-07,431.22222900390625
2020-02-10,431.4766540527344
2020-02-11,434.5295715332031
2020-02-12,434.10552978515625
2020-02-13,432.4942932128906
2020-02-14,433.34234619140625
2020-02-17,430.7982482910156
2020-02-18,425.4556579589844
2020-02-19,427.4061279296875
2020-02-20,427.4909362792969
2020-02-21,427.4061279296875
2020-02-25,401.7956848144531
2020-02-26,397.7251281738281
2020-02-27,415.5337219238281
2020-02-28,410.5303649902344
2020-03-02,419.26507568359375
2020-03-03,430.3742370605469
2020-03-04,429.9502258300781
2020-03-05,434.1903381347656
2020-03-06,439.1937255859375
2020-03-10,410.8695983886719
2020-03-11,411.2936096191406
2020-03-12,415.5337219238281
2020-03-13,415.5337219238281
2020-03-16,415.5337219238281
2020-03-17,366.85693359375
2020-03-18,365.5000915527344
2020-03-19,342.00970458984375
2020-03-20,329.0348815917969
2020-03-23,326.7452087402344
2020-03-24,330.5613098144531
2020-03-25,328.9500732421875
2020-03-26,347.69146728515625
2020-03-27,328.5260314941406
2020-03-30,328.1868591308594
2020-03-31,330.7309265136719
2020-04-01,326.4908142089844
2020-04-02,315.04241943359375
2020-04-03,309.61505126953125
2020-04-06,311.1415100097656
2020-04-07,320.3849792480469
2020-04-08,322.58984375
2020-04-09,323.35308837890625
2020-04-10,321.8266296386719
2020-04-13,316.3992614746094
2020-04-14,315.63604736328125
2020-04-15,299.3538818359375
2020-04-16,290.1103820800781
2020-04-17,285.78546142578125
2020-04-20,290.534423828125
2020-04-21,295.9617919921875
2020-04-22,306.2229309082031
2020-04-23,303.2548522949219
2020-04-24,298.67547607421875
2020-04-27,305.7989196777344
2020-04-28,306.98614501953125
2020-04-29,309.61505126953125
2020-04-30,308.42779541015625
2020-05-04,304.10284423828125
2020-05-05,307.3253479003906
2020-05-06,308.17340087890625
2020-05-07,306.9013366699219
2020-05-08,306.98614501953125
2020-05-12,305.29010009765625
2020-05-13,300.201904296875
2020-05-14,298.25146484375
2020-05-15,292.65447998046875
2020-05-18,289.1775817871094
2020-05-19,286.20947265625
2020-05-20,289.51678466796875
2020-05-21,299.3538818359375
2020-05-22,291.21282958984375
2020-05-25,295.4529724121094
2020-05-26,297.6578369140625
2020-05-27,295.4529724121094
2020-05-28,294.94415283203125
2020-05-29,288.32952880859375
2020-06-01,298.42108154296875
2020-06-02,334.9710998535156
2020-06-03,334.5470886230469
2020-06-04,327.4236145019531
2020-06-05,345.99542236328125
2020-06-08,354.4757080078125
2020-06-09,355.32373046875
2020-06-10,351.9316101074219
2020-06-11,349.8963623046875
2020-06-15,345.5714111328125
2020-06-16,348.1155090332031
2020-06-17,345.14739990234375
2020-06-18,343.6209716796875
2020-06-19,328.7804870605469
2020-06-22,344.468994140625
2020-06-23,340.14404296875
2020-06-25,338.27838134765625
2020-06-26,345.8258056640625
2020-06-29,342.85772705078125
2020-06-30,344.89300537109375
2020-07-02,344.63861083984375
2020-07-03,342.9425354003906
2020-07-06,342.6033020019531
2020-07-07,342.6033020019531
2020-07-08,340.14404296875
2020-07-09,339.9744567871094
2020-07-10,339.3808288574219
2020-07-13,341.2464904785156
2020-07-14,331.5789794921875
2020-07-15,334.9710998535156
2020-07-16,335.14068603515625
2020-07-17,338.3631591796875
2020-07-20,342.34893798828125
2020-07-21,351.9316101074219
2020-07-22,363.3800354003906
2020-07-23,381.61260986328125
2020-07-24,378.39013671875
2020-07-27,376.10040283203125
2020-07-28,366.5177307128906
2020-07-29,369.06182861328125
2020-07-30,367.1961364746094
2020-07-31,369.57061767578125
2020-08-03,378.72930908203125
2020-08-04,404.2549743652344
2020-08-05,407.9014892578125
2020-08-06,396.1139221191406
2020-08-07,395.0114440917969
2020-08-10,391.7889404296875
2020-08-11,397.894775390625
2020-08-12,396.0290832519531
2020-08-13,399.5059814453125
2020-08-14,397.21630859375
2020-08-17,395.43548583984375
2020-08-18,408.1558837890625
2020-08-19,411.2936096191406
2020-08-20,412.05682373046875
2020-08-21,426.2189025878906
2020-08-24,455.7302551269531
2020-08-25,485.75042724609375
2020-08-26,495.6723937988281
2020-08-27,485.92010498046875
2020-08-28,472.3515930175781
2020-08-31,478.8814392089844
2020-09-01,485.4960632324219
2020-09-02,491.00823974609375
2020-09-03,488.04010009765625
2020-09-04,477.2701721191406
2020-09-07,482.1039123535156
2020-09-08,481.2558898925781
2020-09-09,497.28369140625
2020-09-10,498.3860778808594
2020-09-11,494.40032958984375
2020-09-14,493.721923828125
2020-09-15,493.6370849609375
2020-09-16,491.8562927246094
2020-09-17,497.5380554199219
2020-09-18,492.44989013671875
2020-09-21,500.5061340332031
2020-09-22,511.61529541015625
2020-09-23,511.9545593261719
2020-09-24,539.3458251953125
2020-09-25,533.2400512695312
2020-09-28,554.186279296875
2020-09-29,556.815185546875
2020-09-30,575.8958129882812
2020-10-01,579.7968139648438
2020-10-02,578.9487915039062
2020-10-05,590.8211669921875
2020-10-06,582.9345092773438
2020-10-07,579.5424194335938
2020-10-08,572.4189453125
2020-10-09,558.00244140625
2020-10-12,547.8261108398438
2020-10-13,585.6481323242188
2020-10-14,582.5952758789062
2020-10-15,582.5952758789062
2020-10-16,582.5952758789062
2020-10-19,557.2391967773438
2020-10-20,564.7866821289062
2020-10-21,567.2459716796875
2020-10-22,570.55322265625
2020-10-23,573.5213623046875
2020-10-26,575.30224609375
2020-10-27,576.6590576171875
2020-10-28,570.1292724609375
2020-10-29,580.8992309570312
2020-10-30,577.0830688476562
2020-11-02,580.0512084960938
2020-11-03,574.5390014648438
2020-11-05,580.9840087890625
2020-11-06,581.57763671875
2020-11-09,587.2593994140625
2020-11-10,569.3660278320312
2020-11-11,584.4609375
2020-11-12,593.6195678710938
2020-11-13,599.3861694335938
2020-11-16,619.82373046875
2020-11-17,618.7212524414062
2020-11-18,624.911865234375
2020-11-19,633.31005859375
2020-11-20,635.16650390625
2020-11-23,638.2605590820312
2020-11-24,630.3927612304688
2020-11-25,613.7732543945312
2020-11-26,618.9005126953125
2020-11-27,619.8729858398438
2020-11-30,638.9677734375
2020-12-01,645.0675048828125
2020-12-02,662.1290283203125
2020-12-03,644.9790649414062
2020-12-04,649.7527465820312
2020-12-07,645.9515380859375
2020-12-08,633.7520751953125
2020-12-09,642.2386474609375
2020-12-10,626.5031127929688
2020-12-11,633.3984375
2020-12-14,626.9451293945312
2020-12-15,627.4755249023438
2020-12-16,630.569580078125
2020-12-17,630.569580078125
2020-12-18,621.287353515625
2020-12-21,622.0830688476562
2020-12-22,622.0830688476562
2020-12-23,632.0723876953125
2020-12-24,638.9677734375
2020-12-25,632.337646484375
2020-12-28,628.2711181640625
2020-12-29,626.9451293945312
2020-12-30,629.42041015625
2021-01-04,641.1777954101562
2021-01-05,636.6693115234375
2021-01-06,632.6912231445312
2021-01-08,632.6912231445312
2021-01-11,632.0723876953125
2021-01-12,634.282470703125
2021-01-13,627.7406616210938
2021-01-14,632.6912231445312
2021-01-15,632.6912231445312
2021-01-18,635.6084594726562
2021-01-19,648.603515625
2021-01-20,649.7527465820312
2021-01-21,632.2492065429688
2021-01-22,635.6968994140625
2021-01-25,643.9182739257812
2021-01-26,642.6806030273438
2021-01-27,648.33837890625
2021-01-28,645.2443237304688
2021-01-29,645.2443237304688
2021-02-01,642.6806030273438
2021-02-02,650.2831420898438
2021-02-03,649.399169921875
2021-02-04,645.2443237304688
2021-02-05,647.631103515625
2021-02-08,709.8659057617188
2021-02-09,702.0866088867188
2021-02-10,731.1707763671875
2021-02-11,709.954345703125
2021-02-12,690.15234375
2021-02-15,704.7386474609375
2021-02-16,727.5462646484375
2021-02-17,736.7401123046875
2021-02-18,737.8892822265625
2021-02-19,730.4635620117188
2021-02-22,724.8058471679688
2021-02-24,726.3086547851562
2021-02-25,727.6346435546875
2021-02-26,727.98828125
2021-03-01,749.6466674804688
2021-03-02,769.0951538085938
2021-03-03,763.0838012695312
2021-03-04,750.3538818359375
2021-03-05,721.5349731445312
2021-03-09,706.329833984375
2021-03-10,697.3128662109375
2021-03-11,669.0243530273438
2021-03-12,642.3269653320312
2021-03-15,654.1728515625
2021-03-16,650.2831420898438
2021-03-17,630.2160034179688
2021-03-18,636.7576904296875
2021-03-19,634.370849609375
2021-03-22,634.4592895507812
2021-03-23,637.2881469726562
2021-03-24,637.8184814453125
2021-03-25,632.9564208984375
2021-03-26,636.227294921875
2021-03-29,641.7965698242188
2021-03-30,636.227294921875
2021-03-31,643.5646362304688
2021-04-01,641.973388671875
2021-04-02,639.1445922851562
2021-04-05,640.028564453125
2021-04-06,631.1883544921875
2021-04-07,633.5752563476562
2021-04-08,640.028564453125
2021-04-09,637.19970703125
2021-04-12,631.71875
2021-04-13,630.3043823242188
2021-04-14,626.1494750976562
2021-04-15,618.8121948242188
2021-04-16,609.706787109375
2021-04-19,616.6021118164062
2021-04-20,617.8397216796875
2021-04-21,624.911865234375
2021-04-22,619.7845458984375
2021-04-23,618.4585571289062
2021-04-26,624.5582885742188
2021-04-27,624.1162719726562
2021-04-28,620.5801391601562
2021-04-29,617.9281616210938
2021-04-30,602.0158081054688
2021-05-04,607.3199462890625
2021-05-05,612.9776611328125
2021-05-06,614.39208984375
2021-05-07,617.1325073242188
2021-05-10,617.1325073242188
2021-05-11,627.5639038085938
2021-05-12,627.65234375
2021-05-13,622.7902221679688
2021-05-14,616.1600952148438
2021-05-17,608.212646484375
2021-05-18,595.6837158203125
2021-05-19,566.885986328125
2021-05-20,588.1102905273438
2021-05-21,613.8226318359375
2021-05-24,616.8145751953125
2021-05-25,622.424560546875
2021-05-26,622.424560546875
2021-05-27,622.050537109375
2021-05-28,618.0300903320312
2021-05-31,629.7174682617188
2021-06-01,629.7174682617188
2021-06-02,629.6240234375
2021-06-03,625.884033203125
2021-06-04,627.2864990234375
2021-06-07,623.2659912109375
2021-06-08,626.4450073242188
2021-06-09,631.9614868164062
2021-06-10,631.1199951171875
2021-06-11,620.6480712890625
2021-06-14,625.135986328125
2021-06-15,625.135986328125
2021-06-16,609.3346557617188
2021-06-17,613.9160766601562
2021-06-18,602.9767456054688
2021-06-21,575.9553833007812
2021-06-22,584.370361328125
2021-06-23,587.455810546875
2021-06-24,584.27685546875
2021-06-25,578.8538818359375
2021-06-28,575.0204467773438
2021-06-29,578.1994018554688
2021-06-30,575.9553833007812
2021-07-01,584.370361328125
2021-07-02,590.541259765625
2021-07-05,605.4076538085938
2021-07-06,597.5537109375
2021-07-07,593.7202758789062
2021-07-08,591.289306640625
2021-07-09,591.289306640625
2021-07-12,580.1629028320312
2021-07-13,578.1994018554688
2021-07-14,586.3338012695312
2021-07-15,589.0452880859375
2021-07-16,580.8173828125
2021-07-19,573.0569458007812
2021-07-20,570.6259155273438
2021-07-21,577.35791015625
2021-07-22,595.4967651367188
2021-07-23,589.7932739257812
2021-07-26,588.016845703125
2021-07-27,587.0818481445312
2021-07-28,593.7202758789062
2021-07-29,598.9561767578125
2021-07-30,599.4237060546875
2021-08-02,598.4887084960938
2021-08-03,601.1067504882812
2021-08-04,601.9481811523438
2021-08-05,604.47265625
2021-08-06,600.7327270507812
2021-08-09,598.395263671875
2021-08-10,600.6392211914062
2021-08-11,603.0701904296875
2021-08-12,600.3587036132812
2021-08-13,597.8342895507812
2021-08-16,599.3302001953125
2021-08-17,598.8627319335938
2021-08-18,609.6151733398438
2021-08-19,603.3507080078125
2021-08-20,603.3507080078125
2021-08-23,597.4602661132812
2021-08-24,591.56982421875
2021-08-25,590.915283203125
2021-08-26,589.0452880859375
2021-08-27,589.1387939453125
2021-08-30,589.1387939453125
2021-08-31,584.27685546875
2021-09-01,580.910888671875
2021-09-02,579.6953735351562
2021-09-03,583.90283203125
2021-09-06,582.8743896484375
2021-09-07,579.3213500976562
2021-09-08,576.3294067382812
2021-09-09,577.8253784179688
2021-09-10,572.9634399414062
2021-09-13,575.0204467773438
2021-09-14,572.1219482421875
2021-09-15,563.800537109375
2021-09-16,563.8939819335938
2021-09-17,563.987548828125
2021-09-20,563.613525390625
2021-09-21,563.52001953125
2021-09-22,562.7720336914062
2021-09-23,563.0525512695312
2021-09-24,561.4630126953125
2021-09-27,553.5155639648438
2021-09-28,551.6456298828125
2021-09-29,553.7960815429688
2021-09-30,549.0276489257812
2021-10-01,539.49072265625
2021-10-04,513.8718872070312
2021-10-05,523.4088134765625
2021-10-06,530.8887329101562
2021-10-07,546.9706420898438
2021-10-08,557.3490600585938
2021-10-11,571.2804565429688
2021-10-12,567.5404663085938
2021-10-13,567.7274780273438
2021-10-14,572.7764282226562
2021-10-15,576.703369140625
2021-10-18,583.6223754882812
2021-10-19,570.9064331054688
2021-10-20,571.8414306640625
2021-10-21,550.3366088867188
2021-10-22,543.3241577148438
2021-10-25,545.9421997070312
2021-10-26,549.775634765625
2021-10-27,554.4505615234375
2021-10-28,551.6456298828125
2021-10-29,551.6456298828125
2021-11-01,567.1664428710938
2021-11-02,565.7639770507812
2021-11-03,569.4104614257812
2021-11-05,561.9305419921875
2021-11-08,573.3374633789062
2021-11-09,562.3045654296875
2021-11-10,563.14599609375
2021-11-11,562.2109985351562
2021-11-12,551.9260864257812
2021-11-15,549.8690795898438
2021-11-16,546.690185546875
2021-11-17,546.03564453125
2021-11-18,546.03564453125
2021-11-19,531.82373046875
2021-11-22,529.205810546875
2021-11-23,515.9288940429688
2021-11-24,526.7748413085938
2021-11-25,525.372314453125
2021-11-26,513.8718872070312
2021-11-29,521.725830078125
2021-11-30,516.5833740234375
2021-12-01,523.5023803710938
2021-12-02,527.3358154296875
2021-12-03,528.0838012695312
2021-12-06,519.6688232421875
2021-12-07,519.6688232421875
2021-12-08,521.2583618164062
2021-12-09,518.9208374023438
2021-12-10,519.6688232421875
2021-12-13,513.2174072265625
2021-12-14,503.4000244140625
2021-12-15,522.0
2021-12-16,479.0
2021-12-17,483.70001220703125
2021-12-20,483.70001220703125
2021-12-21,463.0
2021-12-22,461.29998779296875
2021-12-23,457.29998779296875
2021-12-24,450.70001220703125
2021-12-27,450.0
2021-12-28,435.5
2021-12-29,437.0
2021-12-30,437.70001220703125
